,predict,condition_name
1059,-0.2580252060059779,2) LL add-on at £1
1060,-0.28223649906897574,2) LL add-on at £1
1061,-0.1223462759614055,2) LL add-on at £1
1062,-0.3660271628261731,2) LL add-on at £1
1063,-0.19389386536695932,2) LL add-on at £1
1064,-0.20139030247719103,2) LL add-on at £1
1065,-0.20131123599356593,2) LL add-on at £1
1066,-0.2506540768165859,2) LL add-on at £1
1067,-0.23062550151741942,2) LL add-on at £1
1068,-0.15521190749624456,2) LL add-on at £1
1069,-0.3391379572914017,2) LL add-on at £1
1070,-0.2011183448101071,2) LL add-on at £1
1071,-0.09645706110911198,2) LL add-on at £1
1072,-0.06823993257667789,2) LL add-on at £1
1073,-0.1605166411151734,2) LL add-on at £1
1074,-0.09444094301674924,2) LL add-on at £1
1075,0.09744586426175918,2) LL add-on at £1
1076,-0.1406671925296301,2) LL add-on at £1
1077,-0.31045905862651135,2) LL add-on at £1
1078,-0.23411791299138413,2) LL add-on at £1
1079,-0.20620505524689534,2) LL add-on at £1
1080,0.057772018918780914,2) LL add-on at £1
1081,-0.14219514148438078,2) LL add-on at £1
1082,-0.07640832755808209,2) LL add-on at £1
1083,0.1662305580934882,2) LL add-on at £1
1084,-0.1074574757484358,2) LL add-on at £1
1085,-0.12827247124860014,2) LL add-on at £1
1086,-0.15084767513499944,2) LL add-on at £1
1087,0.10184543885918414,2) LL add-on at £1
1088,-0.07417591588462241,2) LL add-on at £1
1089,-0.23110008330668463,2) LL add-on at £1
1090,-0.18381489666749432,2) LL add-on at £1
1091,-0.43968363330594634,2) LL add-on at £1
1092,-0.20121789621888891,2) LL add-on at £1
1093,-0.25136596465040095,2) LL add-on at £1
1094,0.13122356546799926,2) LL add-on at £1
1095,-0.15387542659315256,2) LL add-on at £1
1096,-0.14592114733842376,2) LL add-on at £1
1097,-0.2639923477605527,2) LL add-on at £1
1098,-0.06948421981482004,2) LL add-on at £1
1099,-0.22741912996741748,2) LL add-on at £1
1100,-0.07991919234264853,2) LL add-on at £1
1101,-0.1217286721362911,2) LL add-on at £1
1102,-0.2794870031984597,2) LL add-on at £1
1103,-0.11350030459221029,2) LL add-on at £1
1104,-0.10276331300985335,2) LL add-on at £1
1105,-0.2401161125742136,2) LL add-on at £1
1106,-0.16940011007178302,2) LL add-on at £1
1107,-0.18748836551448028,2) LL add-on at £1
1108,-0.17896503671040007,2) LL add-on at £1
1109,-0.12670790409462485,2) LL add-on at £1
1110,-0.1772048581615358,2) LL add-on at £1
1111,-0.1273291349998947,2) LL add-on at £1
1112,-0.010214181790065514,2) LL add-on at £1
1113,-0.13677520618260536,2) LL add-on at £1
1114,-0.28506636666516805,2) LL add-on at £1
1115,-0.06647343252717218,2) LL add-on at £1
1116,-0.15240556974704622,2) LL add-on at £1
1117,-0.19754242321900423,2) LL add-on at £1
1118,-0.08791691773276135,2) LL add-on at £1
1119,-0.22721324869022855,2) LL add-on at £1
1120,-0.17431350075397165,2) LL add-on at £1
1121,-0.05469225736510915,2) LL add-on at £1
1122,-0.09731063867207518,2) LL add-on at £1
1123,-0.25582733169462746,2) LL add-on at £1
1124,-0.1691287062286609,2) LL add-on at £1
1125,-0.05642166759683608,2) LL add-on at £1
1126,-0.20552488393481133,2) LL add-on at £1
1127,-0.1917031401612756,2) LL add-on at £1
1128,-0.135710888962867,2) LL add-on at £1
1129,-0.21005608454446595,2) LL add-on at £1
1130,-0.18228436302020382,2) LL add-on at £1
1131,-0.08636424534827568,2) LL add-on at £1
1132,-0.22855918459647873,2) LL add-on at £1
1133,-0.22148977955312496,2) LL add-on at £1
1134,-0.1447845220769139,2) LL add-on at £1
1135,0.008956199387877653,2) LL add-on at £1
1136,-0.26901442437281686,2) LL add-on at £1
1137,-0.12275811646066469,2) LL add-on at £1
1138,0.06104509118304023,2) LL add-on at £1
1139,-0.20241287635995475,2) LL add-on at £1
1140,-0.05714916528994197,2) LL add-on at £1
1141,-0.12810277108865187,2) LL add-on at £1
1142,-0.06766573215831578,2) LL add-on at £1
1143,-0.2565755645386285,2) LL add-on at £1
1144,-0.0819494418961904,2) LL add-on at £1
1145,-0.4664010201882386,2) LL add-on at £1
1146,-0.6349101099788081,2) LL add-on at £1
1147,-0.08339504379392258,2) LL add-on at £1
1148,-0.051541853062746244,2) LL add-on at £1
1149,-0.23731551746545684,2) LL add-on at £1
1150,-0.1866236614857836,2) LL add-on at £1
1151,-0.09897200545833144,2) LL add-on at £1
1152,-0.16547338342775092,2) LL add-on at £1
1153,-0.07799275449211088,2) LL add-on at £1
1154,-0.07012560420045968,2) LL add-on at £1
1155,-0.03534055065091876,2) LL add-on at £1
1156,-0.2174945023190771,2) LL add-on at £1
1157,-0.11486495718976314,2) LL add-on at £1
1158,-0.25222835292712475,2) LL add-on at £1
1159,-0.04602397536157961,2) LL add-on at £1
1160,-0.2768036558015345,2) LL add-on at £1
1161,-0.1301107228983358,2) LL add-on at £1
1162,-0.20234354799314078,2) LL add-on at £1
1163,-0.1278748868208564,2) LL add-on at £1
1164,0.0038655159417646137,2) LL add-on at £1
1165,-0.23357397900973237,2) LL add-on at £1
1166,-0.3023556581246286,2) LL add-on at £1
1167,-0.03896994943107463,2) LL add-on at £1
1168,-0.0750865316926919,2) LL add-on at £1
1169,-0.07316106153627648,2) LL add-on at £1
1170,-0.14816202052526048,2) LL add-on at £1
1171,-0.09943124562614081,2) LL add-on at £1
1172,-0.06831744018724165,2) LL add-on at £1
1173,-0.2604802663836111,2) LL add-on at £1
1174,-0.2077249255378668,2) LL add-on at £1
1175,-0.010306648888642536,2) LL add-on at £1
1176,-0.18654395982533203,2) LL add-on at £1
1177,-0.0913610675061471,2) LL add-on at £1
1178,-0.2128155437568313,2) LL add-on at £1
1179,-0.36306002450508423,2) LL add-on at £1
1180,-0.14329664592189142,2) LL add-on at £1
1181,0.07925620975716599,2) LL add-on at £1
1182,-0.15986453272651927,2) LL add-on at £1
1183,-0.20324328992078922,2) LL add-on at £1
1184,-0.23120046901190097,2) LL add-on at £1
1185,-0.0897528737044068,2) LL add-on at £1
1186,-0.03792441869409421,2) LL add-on at £1
1187,-0.27297946341397955,2) LL add-on at £1
1188,-0.2844131646450573,2) LL add-on at £1
1189,-0.17167498719203275,2) LL add-on at £1
1190,-0.24002852118755683,2) LL add-on at £1
1191,-0.22452643761095037,2) LL add-on at £1
1192,-0.18756594643697086,2) LL add-on at £1
1193,-0.1822021954325573,2) LL add-on at £1
1194,-0.17153377913437926,2) LL add-on at £1
1195,-0.19911917064141774,2) LL add-on at £1
1196,-0.2846531484294674,2) LL add-on at £1
1197,-0.14350381787824967,2) LL add-on at £1
1198,-0.10252687549390181,2) LL add-on at £1
1199,-0.18238411083299727,2) LL add-on at £1
1200,-0.040678336664481195,2) LL add-on at £1
1201,-0.0651833709609839,2) LL add-on at £1
1202,-0.44709907091362416,2) LL add-on at £1
1203,-0.028878290343597495,2) LL add-on at £1
1204,-0.218424459914429,2) LL add-on at £1
1205,-0.28307793478316223,2) LL add-on at £1
1206,-0.07427742428384211,2) LL add-on at £1
1207,-0.17285077330623524,2) LL add-on at £1
1208,0.011950117521951038,2) LL add-on at £1
1209,-0.20567174333393318,2) LL add-on at £1
1210,-0.22198487915009923,2) LL add-on at £1
1211,-0.10263288920664922,2) LL add-on at £1
1212,-0.0917995307750733,2) LL add-on at £1
1213,0.05864903968563455,2) LL add-on at £1
1214,-0.020790370477998386,2) LL add-on at £1
1215,-0.12332953244655281,2) LL add-on at £1
1216,-0.18560779108807518,2) LL add-on at £1
1217,0.03773496458401536,2) LL add-on at £1
1218,-0.28797054374610703,2) LL add-on at £1
1219,-0.1298277524830644,2) LL add-on at £1
1220,-0.1972180248247244,2) LL add-on at £1
1221,0.15687434012294676,2) LL add-on at £1
1222,-0.03601992923929542,2) LL add-on at £1
1223,-0.1708510680049376,2) LL add-on at £1
1224,-0.2551497682201406,2) LL add-on at £1
1225,-0.13884359444304356,2) LL add-on at £1
1226,-0.07070035015113026,2) LL add-on at £1
1227,-0.03127751787120774,2) LL add-on at £1
1228,-0.02887322885589627,2) LL add-on at £1
1229,-0.07724419125320593,2) LL add-on at £1
1230,-0.045107733347878855,2) LL add-on at £1
1231,-0.0162210883281755,2) LL add-on at £1
1232,-0.12775365766592556,2) LL add-on at £1
1233,-0.2341618095792237,2) LL add-on at £1
1234,-0.1899043423517838,2) LL add-on at £1
1235,-0.14268464990755808,2) LL add-on at £1
1236,-0.20323451278157303,2) LL add-on at £1
1237,-0.040404815810276315,2) LL add-on at £1
1238,-0.27275634106590857,2) LL add-on at £1
1239,-0.09336084205014039,2) LL add-on at £1
1240,-0.19834220023428,2) LL add-on at £1
1241,-0.21233174156791398,2) LL add-on at £1
1242,-0.14148519879841134,2) LL add-on at £1
1243,-0.09805608663165967,2) LL add-on at £1
1244,-0.1932501546095399,2) LL add-on at £1
1245,-0.3214267796099905,2) LL add-on at £1
1246,-0.1141046596786422,2) LL add-on at £1
1247,0.1460115258847238,2) LL add-on at £1
1248,-0.0996818152129612,2) LL add-on at £1
1249,-0.11331560065002812,2) LL add-on at £1
1250,-0.20879401631362968,2) LL add-on at £1
1251,-0.1309233513564178,2) LL add-on at £1
1252,-0.2046639960410198,2) LL add-on at £1
1253,-0.1726971487488796,2) LL add-on at £1
1254,-0.12870740598438246,2) LL add-on at £1
1255,-0.2788506563912787,2) LL add-on at £1
1256,-0.12599379079392242,2) LL add-on at £1
1257,-0.16384327797426312,2) LL add-on at £1
1258,-0.27207184371064197,2) LL add-on at £1
1259,-0.36168271997163287,2) LL add-on at £1
1260,-0.0668613104856466,2) LL add-on at £1
1261,-0.2275884644789191,2) LL add-on at £1
1262,-0.48921331392537126,2) LL add-on at £1
1263,0.09532874787012859,2) LL add-on at £1
1264,-0.22327373081095528,2) LL add-on at £1
1265,-0.1818918645845221,2) LL add-on at £1
1266,-0.029638364152769603,2) LL add-on at £1
1267,-0.22840844579698563,2) LL add-on at £1
1268,-0.1444451153901143,2) LL add-on at £1
1269,-0.11690442057651654,2) LL add-on at £1
1270,-0.14111874427952048,2) LL add-on at £1
1271,-0.05625584339565968,2) LL add-on at £1
1272,0.05444989350874488,2) LL add-on at £1
1273,0.035794026617609845,2) LL add-on at £1
1274,-0.16731833224229659,2) LL add-on at £1
1275,-0.23269208393889035,2) LL add-on at £1
1276,-0.07857358231584553,2) LL add-on at £1
1277,-0.18714704561009643,2) LL add-on at £1
1278,-0.044645281866750146,2) LL add-on at £1
1279,-0.23330510365563709,2) LL add-on at £1
1280,-0.12069812772027583,2) LL add-on at £1
1281,-0.33942716111124593,2) LL add-on at £1
1282,-0.06995618460804193,2) LL add-on at £1
1283,-0.1966822454898332,2) LL add-on at £1
1284,-0.004395548925642878,2) LL add-on at £1
1285,-0.12403390836222433,2) LL add-on at £1
1286,-0.29238700551112223,2) LL add-on at £1
1287,-0.06129753718765798,2) LL add-on at £1
1288,-0.1641422498865155,2) LL add-on at £1
1289,-0.11445568321068497,2) LL add-on at £1
1290,-0.18749153361811585,2) LL add-on at £1
1291,-0.2722385513090052,2) LL add-on at £1
1292,-0.18998807388244027,2) LL add-on at £1
1293,-0.24913203066067438,2) LL add-on at £1
1294,0.1821862102909686,2) LL add-on at £1
1295,-0.23241671807575012,2) LL add-on at £1
1296,-0.20401308087522083,2) LL add-on at £1
1297,-0.15379900478274872,2) LL add-on at £1
1298,0.0263883377009446,2) LL add-on at £1
1299,-0.19901037354484535,2) LL add-on at £1
1300,-0.22887070171627713,2) LL add-on at £1
1301,-0.18837542784410552,2) LL add-on at £1
1302,-0.44087917793864995,2) LL add-on at £1
1303,-0.24638927759878512,2) LL add-on at £1
1304,-0.30128264622126244,2) LL add-on at £1
1305,-0.22794625426379508,2) LL add-on at £1
1306,0.11347134343857396,2) LL add-on at £1
1307,-0.11440623004382469,2) LL add-on at £1
1308,-0.16604458807585046,2) LL add-on at £1
1309,-0.15987996914615044,2) LL add-on at £1
1310,-0.007353617709219771,2) LL add-on at £1
1311,-0.2312978011675461,2) LL add-on at £1
1312,-0.14372951867299621,2) LL add-on at £1
1313,-0.10035946319161879,2) LL add-on at £1
1314,-0.16044050806945664,2) LL add-on at £1
1315,-0.19511120659529269,2) LL add-on at £1
1316,-0.19162800534740732,2) LL add-on at £1
1317,-0.009034995934724609,2) LL add-on at £1
1318,-0.14102643328345268,2) LL add-on at £1
1319,-0.20344730675195669,2) LL add-on at £1
1320,-0.21248240032880705,2) LL add-on at £1
1321,-0.17567387553590402,2) LL add-on at £1
1322,-0.13062542979498482,2) LL add-on at £1
1323,-0.2503173086161263,2) LL add-on at £1
1324,0.08571566741034187,2) LL add-on at £1
1325,-0.13692724151421853,2) LL add-on at £1
1326,-0.1043506593988233,2) LL add-on at £1
1327,-0.27793882079980187,2) LL add-on at £1
1328,-0.24244761364882178,2) LL add-on at £1
1329,0.03106038645969693,2) LL add-on at £1
1330,-0.014960785286780614,2) LL add-on at £1
1331,-0.23537291212937408,2) LL add-on at £1
1332,-0.11089878500671937,2) LL add-on at £1
1333,-0.010426938567451673,2) LL add-on at £1
1334,-0.09264381265213814,2) LL add-on at £1
1335,-0.0155038867009446,2) LL add-on at £1
1336,-0.24218598587668258,2) LL add-on at £1
1337,-0.026106302300871416,2) LL add-on at £1
1338,-0.18649543224959314,2) LL add-on at £1
1339,-0.14031597440871146,2) LL add-on at £1
1340,-0.22363807009782832,2) LL add-on at £1
1341,-0.19151001217365743,2) LL add-on at £1
1342,-0.06253214346321459,2) LL add-on at £1
1343,-0.11284819339054335,2) LL add-on at £1
1344,-0.03421131496683661,2) LL add-on at £1
1345,-0.20082523948008157,2) LL add-on at £1
1346,-0.247042104022575,2) LL add-on at £1
1347,-0.13651561630625617,2) LL add-on at £1
1348,-0.1420832105348986,2) LL add-on at £1
1349,-0.14322154607071286,2) LL add-on at £1
1350,-0.4393726442962582,2) LL add-on at £1
1351,-0.1475991826686972,2) LL add-on at £1
1352,-0.14604839690942745,2) LL add-on at £1
1353,-0.17478495356251136,2) LL add-on at £1
1354,-0.1666364948909938,2) LL add-on at £1
1355,-0.24512800306455704,2) LL add-on at £1
1356,-0.16451411112018186,2) LL add-on at £1
1357,-0.134219405649262,2) LL add-on at £1
1358,-0.14334451380933158,2) LL add-on at £1
1359,-0.15628845122789614,2) LL add-on at £1
1360,-0.04757350405408385,2) LL add-on at £1
1361,-0.17406580524289011,2) LL add-on at £1
1362,-0.15956957816719547,2) LL add-on at £1
1363,-0.5929395144452574,2) LL add-on at £1
1364,-0.008209734422437666,2) LL add-on at £1
1365,-0.1276932717883427,2) LL add-on at £1
1366,-0.2562514185426586,2) LL add-on at £1
1367,-0.03396045633705744,2) LL add-on at £1
1368,-0.18806314796098103,2) LL add-on at £1
1369,-0.23357211800894576,2) LL add-on at £1
1370,-0.07779025026032886,2) LL add-on at £1
1371,-0.37606777168913513,2) LL add-on at £1
1372,-0.16245291570685008,2) LL add-on at £1
1373,-0.11721527203925182,2) LL add-on at £1
1374,-0.0409539191050818,2) LL add-on at £1
1375,-0.1352717668680729,2) LL add-on at £1
1376,-0.14021430562850512,2) LL add-on at £1
1377,-0.1342313402766409,2) LL add-on at £1
1378,-0.17371803676537292,2) LL add-on at £1
1379,-0.1738305431525526,2) LL add-on at £1
1380,-0.15576446868775173,2) LL add-on at £1
1381,-0.2573302525005915,2) LL add-on at £1
1382,-0.2522176346000411,2) LL add-on at £1
1383,-0.26342577786019195,2) LL add-on at £1
1384,-0.28212778928955734,2) LL add-on at £1
1385,-0.18581744713981874,2) LL add-on at £1
1386,-0.1847093645855918,2) LL add-on at £1
1387,-0.16640454777997452,2) LL add-on at £1
1388,-0.16865626160246586,2) LL add-on at £1
1389,-0.10344258585123357,2) LL add-on at £1
1390,-0.19547818800114383,2) LL add-on at £1
0,-0.2572348227240211,3) LL add-on at £3
1,-0.40119324254920463,3) LL add-on at £3
2,-0.15037874083410932,3) LL add-on at £3
3,-0.21052827794166531,3) LL add-on at £3
4,-0.20283545433675304,3) LL add-on at £3
5,-0.040823344853364335,3) LL add-on at £3
6,-0.09405011120832621,3) LL add-on at £3
7,-0.2070093428912218,3) LL add-on at £3
8,-0.17461634808522855,3) LL add-on at £3
9,-0.2636716753075154,3) LL add-on at £3
10,-0.2401538337506288,3) LL add-on at £3
11,-0.0862364646615738,3) LL add-on at £3
12,-0.06547096977705416,3) LL add-on at £3
13,-0.05569141222365911,3) LL add-on at £3
14,-0.21052632063401322,3) LL add-on at £3
15,-0.09982425135737089,3) LL add-on at £3
16,-0.21668655220183547,3) LL add-on at £3
17,-0.14090683765312154,3) LL add-on at £3
18,-0.11595620831011742,3) LL add-on at £3
19,-0.144277981506889,3) LL add-on at £3
20,-0.1896635921145089,3) LL add-on at £3
21,-0.2906881419432203,3) LL add-on at £3
22,-0.3197927690317366,3) LL add-on at £3
23,-0.20212389027946187,3) LL add-on at £3
24,-0.23637230374015752,3) LL add-on at £3
25,-0.1035976607399158,3) LL add-on at £3
26,-0.1955135101693953,3) LL add-on at £3
27,0.38620616779843997,3) LL add-on at £3
28,-0.09146439036662472,3) LL add-on at £3
29,-0.2923944763881319,3) LL add-on at £3
30,-0.16665424382745572,3) LL add-on at £3
31,-0.24038854016747094,3) LL add-on at £3
32,-0.27422597102446866,3) LL add-on at £3
33,-0.13495524221588387,3) LL add-on at £3
34,-0.30015880700651787,3) LL add-on at £3
35,-0.27488806411690947,3) LL add-on at £3
36,-0.11069697015356932,3) LL add-on at £3
37,-0.19250064325851918,3) LL add-on at £3
38,-0.12279031427905494,3) LL add-on at £3
39,-0.0723589252528716,3) LL add-on at £3
40,8.660324250092671e-05,3) LL add-on at £3
41,-0.4158545827621654,3) LL add-on at £3
42,-0.41569233922091625,3) LL add-on at £3
43,-0.21718976563204012,3) LL add-on at £3
44,-0.23881397306020777,3) LL add-on at £3
45,-0.2204016824942535,3) LL add-on at £3
46,-0.2177277015205168,3) LL add-on at £3
47,-0.1652437008892491,3) LL add-on at £3
48,-0.11790322484844089,3) LL add-on at £3
49,-0.39218929597076857,3) LL add-on at £3
50,-0.27124836138146996,3) LL add-on at £3
51,-0.1946550860302239,3) LL add-on at £3
52,-0.12724321505404954,3) LL add-on at £3
53,-0.35608506536247825,3) LL add-on at £3
54,0.04979913277793611,3) LL add-on at £3
55,-0.24087613123855897,3) LL add-on at £3
56,-0.3042131990559553,3) LL add-on at £3
57,-0.014152285287706895,3) LL add-on at £3
58,-0.19750581972899545,3) LL add-on at £3
59,-0.15010858921018314,3) LL add-on at £3
60,0.0012057466754203086,3) LL add-on at £3
61,0.009531619713025465,3) LL add-on at £3
62,-0.1935608092124616,3) LL add-on at £3
63,-0.2557213474175876,3) LL add-on at £3
64,-0.36682492033118513,3) LL add-on at £3
65,-0.22194958462911038,3) LL add-on at £3
66,-0.16346829947764197,3) LL add-on at £3
67,-0.104471676880318,3) LL add-on at £3
68,-0.13299968541988516,3) LL add-on at £3
69,-0.414698888292682,3) LL add-on at £3
70,-0.016517839210316528,3) LL add-on at £3
71,-0.05962287749768363,3) LL add-on at £3
72,-0.2718866155757173,3) LL add-on at £3
73,-0.3600085420842021,3) LL add-on at £3
74,-0.2291261108785708,3) LL add-on at £3
75,-0.1548179822622834,3) LL add-on at £3
76,-0.2624606371803624,3) LL add-on at £3
77,-0.30771473814570244,3) LL add-on at £3
78,-0.25076428022939734,3) LL add-on at £3
79,-0.04046386691105486,3) LL add-on at £3
80,-0.2599573209110744,3) LL add-on at £3
81,-0.24519932092975008,3) LL add-on at £3
82,-0.20721836832567944,3) LL add-on at £3
83,-0.20206359900999185,3) LL add-on at £3
84,-0.3103875420173797,3) LL add-on at £3
85,-0.19052829978373467,3) LL add-on at £3
86,-0.2963033755133095,3) LL add-on at £3
87,-0.1682479336143898,3) LL add-on at £3
88,-0.4020304889916086,3) LL add-on at £3
89,-0.1510131291166476,3) LL add-on at £3
90,-0.2808116138810058,3) LL add-on at £3
91,-0.0204852436970795,3) LL add-on at £3
92,-0.043881783100035154,3) LL add-on at £3
93,-0.1283447470062558,3) LL add-on at £3
94,-0.26675733396889645,3) LL add-on at £3
95,-0.2679076724553625,3) LL add-on at £3
96,-0.16815581177268168,3) LL add-on at £3
97,0.3647447070697189,3) LL add-on at £3
98,-0.25834561925837296,3) LL add-on at £3
99,-0.14337236556345467,3) LL add-on at £3
100,-0.3351806052790196,3) LL add-on at £3
101,-0.3473865432603067,3) LL add-on at £3
102,-0.1644861179538762,3) LL add-on at £3
103,-0.263318194975643,3) LL add-on at £3
104,-0.5482354467108407,3) LL add-on at £3
105,-0.2640216817227481,3) LL add-on at £3
106,-0.07116715351948304,3) LL add-on at £3
107,0.006265095842043032,3) LL add-on at £3
108,-0.31242541665485335,3) LL add-on at £3
109,-0.19652914503986296,3) LL add-on at £3
110,-0.2317268526853923,3) LL add-on at £3
111,-0.360641815429847,3) LL add-on at £3
112,-0.2577210812526366,3) LL add-on at £3
113,-0.3387433617047242,3) LL add-on at £3
114,-0.2533792333270172,3) LL add-on at £3
115,-0.297462838550373,3) LL add-on at £3
116,-0.28143710501440805,3) LL add-on at £3
117,-0.18347925923381256,3) LL add-on at £3
118,-0.16750445886901452,3) LL add-on at £3
119,-0.11211475417488208,3) LL add-on at £3
120,0.08867775204050904,3) LL add-on at £3
121,0.03188649379441438,3) LL add-on at £3
122,-0.3193479735944548,3) LL add-on at £3
123,-0.19663159955441495,3) LL add-on at £3
124,-0.2918378224083059,3) LL add-on at £3
125,-0.24861106167280284,3) LL add-on at £3
126,-0.20079450983672176,3) LL add-on at £3
127,-0.41121235324566013,3) LL add-on at £3
128,-0.10760844165851854,3) LL add-on at £3
129,-0.29893883270592375,3) LL add-on at £3
130,-0.3091660915457865,3) LL add-on at £3
131,-0.32651402680554037,3) LL add-on at £3
132,-0.25269961182810374,3) LL add-on at £3
133,-0.2872164542508367,3) LL add-on at £3
134,-0.2576089234499895,3) LL add-on at £3
135,-0.29190587258798867,3) LL add-on at £3
136,-0.19500751439661917,3) LL add-on at £3
137,-0.3608805263225823,3) LL add-on at £3
138,0.08022854799241276,3) LL add-on at £3
139,-0.23561068600559143,3) LL add-on at £3
140,-0.17294812156833728,3) LL add-on at £3
141,-0.08072710388537997,3) LL add-on at £3
142,-0.2017908934528762,3) LL add-on at £3
143,-0.4806986136661471,3) LL add-on at £3
144,-0.23399442150192976,3) LL add-on at £3
145,-0.30019695995380374,3) LL add-on at £3
146,-0.22563499620487115,3) LL add-on at £3
147,-0.22750249737583844,3) LL add-on at £3
148,-0.21772235649691685,3) LL add-on at £3
149,-0.06692911401922395,3) LL add-on at £3
150,-0.2973579238977973,3) LL add-on at £3
151,-0.2813704864938462,3) LL add-on at £3
152,-0.24936658630513495,3) LL add-on at £3
153,-0.09548401859496312,3) LL add-on at £3
154,-0.21546437511278616,3) LL add-on at £3
155,-0.17018874765192457,3) LL add-on at £3
156,-0.09922879542143045,3) LL add-on at £3
157,-0.10460853640849994,3) LL add-on at £3
158,-0.3269282729887642,3) LL add-on at £3
159,-0.22647027283880675,3) LL add-on at £3
160,-0.09552745062867321,3) LL add-on at £3
161,-0.11999210160913668,3) LL add-on at £3
162,-0.18254236455922757,3) LL add-on at £3
163,-0.057859621984891446,3) LL add-on at £3
164,-0.285429216651588,3) LL add-on at £3
165,-0.17623854026221658,3) LL add-on at £3
166,-0.27134309655727334,3) LL add-on at £3
167,-0.19914013160562055,3) LL add-on at £3
168,-0.1412648748531318,3) LL add-on at £3
169,-0.1083719963531488,3) LL add-on at £3
170,-0.1641184014096755,3) LL add-on at £3
171,-0.25674714984636426,3) LL add-on at £3
172,-0.24185702546859342,3) LL add-on at £3
173,-0.32116505714649446,3) LL add-on at £3
174,-0.192637906352766,3) LL add-on at £3
175,-0.327832528402414,3) LL add-on at £3
176,-0.13880596678735582,3) LL add-on at £3
177,0.005126309870824332,3) LL add-on at £3
178,-0.18216563298277338,3) LL add-on at £3
179,-0.10379492945745583,3) LL add-on at £3
180,-0.3261306100306702,3) LL add-on at £3
181,-0.1498780120751122,3) LL add-on at £3
182,-0.20531541868298997,3) LL add-on at £3
183,-0.14638923426482287,3) LL add-on at £3
184,-0.08169669104864727,3) LL add-on at £3
185,0.14471141528313788,3) LL add-on at £3
186,-0.2916182919235015,3) LL add-on at £3
187,-0.32988590085040115,3) LL add-on at £3
188,-0.165558812499968,3) LL add-on at £3
189,-0.1496480338474186,3) LL add-on at £3
190,-0.31046165187301167,3) LL add-on at £3
191,-0.1272904977429391,3) LL add-on at £3
192,-0.24074083983208855,3) LL add-on at £3
193,-0.10284631975534103,3) LL add-on at £3
194,-0.19058071480578742,3) LL add-on at £3
